0.0748768,0.044813,0.132574,1.71
0.0750757,0.0452274,0.133071,1.72
0.0752711,0.0456424,0.133567,1.73
0.0754632,0.0460579,0.134061,1.74
0.0756519,0.0464739,0.134554,1.75
0.0758373,0.0468904,0.135046,1.76
0.0760193,0.0473074,0.135536,1.77
0.0761979,0.0477249,0.136026,1.78
0.0763733,0.0481428,0.136514,1.79
0.0765453,0.0485611,0.137001,1.8
0.0767141,0.0489799,0.137487,1.81
0.0768795,0.049399,0.137972,1.82
0.0770418,0.0498186,0.138455,1.83
0.0772007,0.0502385,0.138938,1.84
0.0773565,0.0506587,0.139419,1.85
0.077509,0.0510794,0.139899,1.86
0.0776584,0.0515003,0.140378,1.87
0.0778045,0.0519216,0.140856,1.88
0.0779475,0.0523431,0.141333,1.89
0.0780874,0.052765,0.141808,1.9
0.0782241,0.0531871,0.142283,1.91
0.0783577,0.0536094,0.142757,1.92
0.0784882,0.054032,0.143229,1.93
0.0786156,0.0544549,0.143701,1.94
0.07874,0.0548779,0.144171,1.95
0.0788613,0.0553012,0.14464,1.96
0.0789795,0.0557246,0.145109,1.97
0.0790947,0.0561482,0.145576,1.98
0.079207,0.056572,0.146042,1.99
0.0793162,0.056996,0.146508,2
0.0794225,0.05742,0.146972,2.01
0.0795258,0.0578442,0.147435,2.02
0.0796262,0.0582685,0.147897,2.03
0.0797237,0.0586929,0.148359,2.04
0.0798182,0.0591174,0.148819,2.05
0.0799099,0.0595419,0.149278,2.06
0.0799987,0.0599665,0.149736,2.07
0.0800847,0.0603911,0.150194,2.08
0.0801678,0.0608158,0.15065,2.09
0.0802481,0.0612405,0.151105,2.1
0.0803256,0.0616652,0.15156,2.11
0.0804003,0.06209,0.152013,2.12
0.0804723,0.0625146,0.152466,2.13
0.0805415,0.0629393,0.152917,2.14
0.0806079,0.0633639,0.153368,2.15
0.0806717,0.0637885,0.153818,2.16
0.0807327,0.0642131,0.154266,2.17
0.0807911,0.0646375,0.154714,2.18
0.0808468,0.0650619,0.155161,2.19
0.0808998,0.0654861,0.155607,2.2
0.0809502,0.0659103,0.156052,2.21
0.0809981,0.0663343,0.156496,2.22
0.0810433,0.0667583,0.156939,2.23
0.0810859,0.067182,0.157381,2.24
0.081126,0.0676057,0.157823,2.25
0.0811635,0.0680291,0.158263,2.26
0.0811985,0.0684524,0.158703,2.27
0.081231,0.0688756,0.159142,2.28
0.081261,0.0692985,0.159579,2.29
0.0812885,0.0697212,0.160016,2.3
0.0813136,0.0701437,0.160452,2.31
0.0813362,0.070566,0.160887,2.32
0.0813564,0.0709881,0.161321,2.33
0.0813742,0.0714099,0.161755,2.34
0.0813896,0.0718314,0.162187,2.35
0.0814026,0.0722527,0.162619,2.36
0.0814133,0.0726738,0.163049,2.37
0.0814216,0.0730945,0.163479,2.38
0.0814276,0.073515,0.163908,2.39
0.0814313,0.0739351,0.164336,2.4
0.0814327,0.074355,0.164763,2.41
0.0814319,0.0747745,0.165189,2.42
0.0814288,0.0751937,0.165615,2.43
0.0814235,0.0756126,0.166039,2.44
0.0814159,0.0760311,0.166463,2.45
0.0814061,0.0764492,0.166886,2.46
0.0813942,0.076867,0.167307,2.47
0.0813801,0.0772844,0.167728,2.48
0.0813638,0.0777015,0.168149,2.49
0.0813454,0.0781181,0.168568,2.5
0.0813249,0.0785344,0.168986,2.51
0.0813023,0.0789502,0.169404,2.52
0.0812776,0.0793656,0.169821,2.53
0.0812509,0.0797806,0.170236,2.54
0.0812221,0.0801952,0.170651,2.55
0.0811912,0.0806093,0.171066,2.56
0.0811584,0.081023,0.171479,2.57
0.0811235,0.0814362,0.171891,2.58
0.0810867,0.081849,0.172303,2.59
0.0810479,0.0822612,0.172713,2.6
0.0810071,0.082673,0.173123,2.61
0.0809644,0.0830844,0.173532,2.62
0.0809198,0.0834952,0.17394,2.63
0.0808733,0.0839055,0.174348,2.64
0.0808249,0.0843153,0.174754,2.65
0.0807746,0.0847246,0.175159,2.66
0.0807225,0.0851333,0.175564,2.67
0.0806686,0.0855415,0.175968,2.68
0.0806128,0.0859492,0.176371,2.69
0.0805552,0.0863564,0.176773,2.7
0.0804959,0.0867629,0.177174,2.71
0.0804347,0.087169,0.177575,2.72
0.0803719,0.0875744,0.177974,2.73
0.0803072,0.0879793,0.178373,2.74
0.0802409,0.0883836,0.178771,2.75
0.0801729,0.0887873,0.179168,2.76
0.0801031,0.0891904,0.179564,2.77
0.0800317,0.0895929,0.179959,2.78
0.0799586,0.0899948,0.180353,2.79
0.0798839,0.0903961,0.180747,2.8
0.0798076,0.0907967,0.181139,2.81
0.0797296,0.0911968,0.181531,2.82
0.0796501,0.0915962,0.181922,2.83
0.079569,0.0919949,0.182312,2.84
0.0794863,0.092393,0.182701,2.85
0.079402,0.0927905,0.18309,2.86
0.0793162,0.0931873,0.183477,2.87
0.0792289,0.0935834,0.183864,2.88
0.0791401,0.0939789,0.18425,2.89
0.0790499,0.0943737,0.184635,2.9
0.0789581,0.0947678,0.185019,2.91
0.0788649,0.0951612,0.185402,2.92
0.0787702,0.0955539,0.185784,2.93
0.0786741,0.095946,0.186166,2.94
0.0785766,0.0963373,0.186546,2.95
0.0784777,0.0967279,0.186926,2.96
0.0783775,0.0971178,0.187305,2.97
0.0782758,0.097507,0.187683,2.98
0.0781728,0.0978955,0.18806,2.99
0.0780685,0.0982832,0.188436,3
0.0779628,0.0986702,0.188811,3.01
0.0778558,0.0990564,0.189186,3.02
0.0777476,0.0994419,0.189559,3.03
0.077638,0.0998267,0.189932,3.04
0.0775272,0.100211,0.190304,3.05
0.0774151,0.100594,0.190675,3.06
0.0773018,0.100976,0.191045,3.07
0.0771873,0.101358,0.191415,3.08
0.0770716,0.101739,0.191783,3.09
0.0769547,0.102119,0.19215,3.1
0.0768366,0.102499,0.192517,3.11
0.0767173,0.102877,0.192883,3.12
0.0765969,0.103255,0.193248,3.13
0.0764753,0.103632,0.193612,3.14
0.0763526,0.104008,0.193975,3.15
0.0762288,0.104384,0.194337,3.16
0.0761039,0.104758,0.194698,3.17
0.0759779,0.105132,0.195059,3.18
0.0758509,0.105505,0.195419,3.19
0.0757228,0.105877,0.195777,3.2
0.0755936,0.106248,0.196135,3.21
0.0754635,0.106619,0.196492,3.22
0.0753323,0.106989,0.196848,3.23
0.0752001,0.107357,0.197203,3.24
0.0750669,0.107725,0.197558,3.25
0.0749327,0.108092,0.197911,3.26
0.0747976,0.108459,0.198264,3.27
0.0746615,0.108824,0.198615,3.28
0.0745245,0.109189,0.198966,3.29
0.0743866,0.109553,0.199316,3.3
0.0742478,0.109915,0.199665,3.31
0.074108,0.110277,0.200013,3.32
0.0739674,0.110639,0.20036,3.33
0.0738259,0.110999,0.200706,3.34
0.0736835,0.111358,0.201052,3.35
0.0735403,0.111717,0.201396,3.36
0.0733962,0.112074,0.20174,3.37
0.0732514,0.112431,0.202083,3.38
0.0731057,0.112787,0.202424,3.39
0.0729592,0.113142,0.202765,3.4
0.0728119,0.113496,0.203105,3.41
0.0726639,0.113849,0.203445,3.42
0.0725151,0.114202,0.203783,3.43
0.0723656,0.114553,0.20412,3.44
0.0722153,0.114904,0.204457,3.45
0.0720642,0.115253,0.204792,3.46
0.0719125,0.115602,0.205127,3.47
0.0717601,0.11595,0.205461,3.48
0.0716069,0.116297,0.205793,3.49
0.0714531,0.116643,0.206125,3.5
0.0712987,0.116988,0.206456,3.51
0.0711435,0.117332,0.206786,3.52
0.0709877,0.117675,0.207116,3.53
0.0708313,0.118018,0.207444,3.54
0.0706743,0.118359,0.207771,3.55
0.0705167,0.118699,0.208098,3.56
0.0703584,0.119039,0.208424,3.57
0.0701996,0.119378,0.208748,3.58
0.0700402,0.119715,0.209072,3.59
0.0698802,0.120052,0.209395,3.6
0.0697196,0.120388,0.209717,3.61
0.0695586,0.120723,0.210038,3.62
0.0693969,0.121057,0.210358,3.63
0.0692348,0.12139,0.210678,3.64
0.0690721,0.121722,0.210996,3.65
0.068909,0.122053,0.211313,3.66
0.0687453,0.122383,0.21163,3.67
0.0685812,0.122712,0.211946,3.68
0.0684166,0.12304,0.21226,3.69
0.0682515,0.123368,0.212574,3.7
0.068086,0.123694,0.212887,3.71
0.0679201,0.124019,0.213199,3.72
0.0677537,0.124344,0.21351,3.73
0.0675868,0.124667,0.21382,3.74
0.0674196,0.12499,0.21413,3.75
0.067252,0.125311,0.214438,3.76
0.067084,0.125632,0.214745,3.77
0.0669156,0.125952,0.215052,3.78
0.0667468,0.12627,0.215358,3.79
0.0665777,0.126588,0.215662,3.8
0.0664082,0.126905,0.215966,3.81
0.0662384,0.127221,0.216269,3.82
0.0660682,0.127536,0.216571,3.83
0.0658977,0.12785,0.216872,3.84
0.0657269,0.128162,0.217172,3.85
0.0655558,0.128474,0.217471,3.86
0.0653844,0.128785,0.21777,3.87
0.0652127,0.129095,0.218067,3.88
0.0650407,0.129404,0.218364,3.89
0.0648684,0.129712,0.218659,3.9
0.0646959,0.13002,0.218954,3.91
0.0645232,0.130326,0.219248,3.92
0.0643502,0.130631,0.21954,3.93
0.0641769,0.130935,0.219832,3.94
0.0640034,0.131238,0.220123,3.95
0.0638298,0.131541,0.220413,3.96
0.0636559,0.131842,0.220703,3.97
0.0634818,0.132142,0.220991,3.98
0.0633075,0.132441,0.221278,3.99
0.063133,0.13274,0.221565,4
0.0629583,0.133037,0.22185,4.01
0.0627835,0.133334,0.222135,4.02
0.0626085,0.133629,0.222419,4.03
0.0624334,0.133924,0.222701,4.04
0.0622581,0.134217,0.222983,4.05
0.0620827,0.13451,0.223264,4.06
0.0619071,0.134801,0.223544,4.07
0.0617315,0.135092,0.223824,4.08
0.0615557,0.135381,0.224102,4.09
0.0613798,0.13567,0.224379,4.1
0.0612038,0.135958,0.224656,4.11
0.0610277,0.136244,0.224931,4.12
0.0608516,0.13653,0.225206,4.13
0.0606753,0.136815,0.22548,4.14
0.060499,0.137098,0.225752,4.15
0.0603226,0.137381,0.226024,4.16
0.0601462,0.137663,0.226295,4.17
0.0599698,0.137944,0.226565,4.18
0.0597933,0.138224,0.226835,4.19
0.0596167,0.138503,0.227103,4.2
0.0594401,0.138781,0.22737,4.21
0.0592636,0.139057,0.227637,4.22
0.059087,0.139333,0.227902,4.23
0.0589104,0.139608,0.228167,4.24
0.0587338,0.139882,0.228431,4.25
0.0585572,0.140156,0.228694,4.26
0.0583806,0.140428,0.228956,4.27
0.058204,0.140699,0.229217,4.28
0.0580275,0.140969,0.229477,4.29
0.057851,0.141238,0.229736,4.3
0.0576745,0.141506,0.229995,4.31
0.0574981,0.141774,0.230252,4.32
0.0573218,0.14204,0.230509,4.33
0.0571455,0.142305,0.230764,4.34
0.0569692,0.14257,0.231019,4.35
0.0567931,0.142833,0.231273,4.36
0.056617,0.143096,0.231526,4.37001
0.056441,0.143357,0.231778,4.38001
0.0562651,0.143618,0.232029,4.39001
0.0560892,0.143877,0.23228,4.40001
0.0559135,0.144136,0.232529,4.41001
0.0557379,0.144394,0.232778,4.42001
0.0555624,0.14465,0.233025,4.43001
0.055387,0.144906,0.233272,4.44001
0.0552117,0.145161,0.233518,4.45001
0.0550366,0.145415,0.233763,4.46001
0.0548616,0.145668,0.234007,4.47001
0.0546867,0.14592,0.23425,4.48001
0.054512,0.146171,0.234492,4.49001
0.0543374,0.146421,0.234734,4.50001
0.054163,0.14667,0.234974,4.51001
0.0539888,0.146918,0.235214,4.52001
0.0538147,0.147165,0.235453,4.53001
0.0536407,0.147412,0.235691,4.54001
0.053467,0.147657,0.235928,4.55001
0.0532934,0.147902,0.236164,4.56001
0.05312,0.148145,0.236399,4.57001
0.0529468,0.148388,0.236634,4.58001
0.0527738,0.148629,0.236867,4.59001
0.052601,0.14887,0.2371,4.60001
0.0524284,0.14911,0.237332,4.61001
0.052256,0.149348,0.237563,4.62001
0.0520838,0.149586,0.237793,4.63001
0.0519119,0.149823,0.238022,4.64001
0.0517401,0.150059,0.23825,4.65001
0.0515686,0.150295,0.238478,4.66001
0.0513973,0.150529,0.238704,4.67001
0.0512263,0.150762,0.23893,4.68001
0.0510554,0.150994,0.239155,4.69001
0.0508849,0.151226,0.239379,4.70001
0.0507145,0.151456,0.239602,4.71001
0.0505445,0.151686,0.239824,4.72001
0.0503746,0.151915,0.240046,4.73001
0.0502051,0.152142,0.240266,4.74001
0.0500358,0.152369,0.240486,4.75001
0.0498667,0.152595,0.240705,4.76001
0.0496979,0.15282,0.240923,4.77001
0.0495295,0.153044,0.24114,4.78001
0.0493612,0.153268,0.241356,4.79001
0.0491933,0.15349,0.241572,4.80001
0.0490257,0.153712,0.241787,4.81002
0.0488583,0.153932,0.242,4.82002
0.0486912,0.154152,0.242213,4.83002
0.0485244,0.154371,0.242425,4.84002
0.048358,0.154588,0.242637,4.85002
0.0481918,0.154805,0.242847,4.86002
0.0480259,0.155022,0.243057,4.87002
0.0478604,0.155237,0.243265,4.88002
0.0476951,0.155451,0.243473,4.89002
0.0475302,0.155665,0.24368,4.90002
0.0473656,0.155877,0.243887,4.91002
0.0472013,0.156089,0.244092,4.92002
0.0470373,0.1563,0.244297,4.93002
0.0468737,0.15651,0.2445,4.94002
0.0467103,0.156719,0.244703,4.95002
0.0465474,0.156927,0.244905,4.96002
0.0463847,0.157134,0.245107,4.97002
0.0462224,0.157341,0.245307,4.98002
0.0460605,0.157546,0.245507,4.99002
0.0458989,0.157751,0.245706,5.00002
0.0457376,0.157955,0.245904,5.01002
0.0455767,0.158158,0.246101,5.02002
0.0454161,0.15836,0.246297,5.03002
0.0452559,0.158561,0.246493,5.04002
0.045096,0.158762,0.246688,5.05002
0.0449366,0.158961,0.246882,5.06002
0.0447774,0.15916,0.247075,5.07002
0.0446187,0.159358,0.247267,5.08002
0.0444603,0.159555,0.247459,5.09002
0.0443022,0.159751,0.247649,5.10002
0.0441446,0.159947,0.247839,5.11002
0.0439873,0.160141,0.248029,5.12002
0.0438304,0.160335,0.248217,5.13002
0.0436739,0.160528,0.248404,5.14002
0.0435177,0.16072,0.248591,5.15002
0.043362,0.160911,0.248777,5.16002
0.0432066,0.161101,0.248962,5.17002
0.0430516,0.161291,0.249147,5.18002
0.042897,0.16148,0.24933,5.19002
0.0427428,0.161668,0.249513,5.20002
0.042589,0.161855,0.249695,5.21002
0.0424356,0.162041,0.249877,5.22002
0.0422826,0.162226,0.250057,5.23002
0.04213,0.162411,0.250237,5.24003
0.0419777,0.162595,0.250416,5.25003
0.0418259,0.162778,0.250594,5.26003
0.0416745,0.16296,0.250771,5.27003
0.0415235,0.163142,0.250948,5.28003
0.0413729,0.163322,0.251124,5.29003
0.0412227,0.163502,0.251299,5.30003
0.0410729,0.163681,0.251473,5.31003
0.0409236,0.16386,0.251647,5.32003
0.0407746,0.164037,0.25182,5.33003
0.0406261,0.164214,0.251992,5.34003
0.0404779,0.16439,0.252163,5.35003
0.0403302,0.164565,0.252334,5.36003
0.0401829,0.164739,0.252504,5.37003
0.0400361,0.164913,0.252673,5.38003
0.0398896,0.165086,0.252841,5.39003
0.0397436,0.165258,0.253008,5.40003
0.039598,0.165429,0.253175,5.41003
0.0394529,0.165599,0.253341,5.42003
0.0393081,0.165769,0.253507,5.43003
0.0391638,0.165938,0.253671,5.44003
0.0390199,0.166106,0.253835,5.45003
0.0388764,0.166274,0.253998,5.46003
0.0387334,0.16644,0.254161,5.47003
0.0385908,0.166606,0.254322,5.48003
0.0384487,0.166771,0.254483,5.49003
0.0383069,0.166936,0.254644,5.50003
0.0381656,0.167099,0.254803,5.51003
0.0380248,0.167262,0.254962,5.52003
0.0378844,0.167424,0.25512,5.53003
0.0377444,0.167586,0.255277,5.54003
0.0376048,0.167747,0.255434,5.55003
0.0374657,0.167907,0.25559,5.56003
0.0373271,0.168066,0.255745,5.57003
0.0371889,0.168224,0.255899,5.58003
0.0370511,0.168382,0.256053,5.59003
0.0369137,0.168539,0.256206,5.60003
0.0367768,0.168695,0.256359,5.61003
0.0366404,0.168851,0.25651,5.62003
0.0365044,0.169006,0.256661,5.63003
0.0363688,0.16916,0.256812,5.64003
0.0362337,0.169314,0.256961,5.65003
0.036099,0.169466,0.25711,5.66003
0.0359648,0.169618,0.257258,5.67003
0.035831,0.16977,0.257406,5.68004
0.0356977,0.16992,0.257552,5.69004
0.0355648,0.17007,0.257699,5.70004
0.0354324,0.17022,0.257844,5.71004
0.0353004,0.170368,0.257989,5.72004
0.0351689,0.170516,0.258133,5.73004
0.0350378,0.170663,0.258276,5.74004
0.0349071,0.17081,0.258419,5.75004
0.0347769,0.170955,0.258561,5.76004
0.0346472,0.1711,0.258702,5.77004
0.0345179,0.171245,0.258843,5.78004
0.0343891,0.171389,0.258983,5.79004
0.0342607,0.171532,0.259123,5.80004
0.0341327,0.171674,0.259261,5.81004
0.0340053,0.171816,0.259399,5.82004
0.0338782,0.171957,0.259537,5.83004
0.0337516,0.172097,0.259674,5.84004
0.0336255,0.172237,0.25981,5.85004
0.0334998,0.172376,0.259945,5.86004
0.0333746,0.172514,0.26008,5.87004
0.0332498,0.172652,0.260214,5.88004
0.0331255,0.172789,0.260348,5.89004
0.0330016,0.172925,0.260481,5.90004
0.0328782,0.173061,0.260613,5.91004
0.0327552,0.173196,0.260744,5.92004
0.0326327,0.173331,0.260875,5.93004
0.0325106,0.173465,0.261006,5.94004
0.032389,0.173598,0.261135,5.95004
0.0322679,0.17373,0.261264,5.96004
0.0321471,0.173862,0.261393,5.97004
0.0320269,0.173994,0.261521,5.98004
0.0319071,0.174124,0.261648,5.99004
0.0317877,0.174254,0.261774,6.00004
0.0316688,0.174384,0.2619,6.01004
0.0315503,0.174513,0.262026,6.02004
0.0314323,0.174641,0.26215,6.03004
0.0313147,0.174768,0.262274,6.04004
0.0311976,0.174895,0.262398,6.05004
0.031081,0.175022,0.262521,6.06004
0.0309647,0.175147,0.262643,6.07004
0.030849,0.175272,0.262765,6.08004
0.0307337,0.175397,0.262886,6.09004
0.0306188,0.175521,0.263006,6.10004
0.0305044,0.175644,0.263126,6.11004
0.0303904,0.175767,0.263245,6.12005
0.0302768,0.175889,0.263364,6.13005
0.0301637,0.17601,0.263482,6.14005
0.0300511,0.176131,0.2636,6.15005
0.0299389,0.176252,0.263716,6.16005
0.0298272,0.176371,0.263833,6.17005
0.0297158,0.176491,0.263949,6.18005
0.029605,0.176609,0.264064,6.19005
0.0294946,0.176727,0.264178,6.20005
0.0293846,0.176844,0.264292,6.21005
0.029275,0.176961,0.264406,6.22005
0.0291659,0.177078,0.264519,6.23005
0.0290573,0.177193,0.264631,6.24005
0.0289491,0.177308,0.264743,6.25005
0.0288413,0.177423,0.264854,6.26005
0.028734,0.177537,0.264964,6.27005
0.0286271,0.17765,0.265074,6.28005
0.0285206,0.177763,0.265184,6.29005
0.0284146,0.177876,0.265293,6.30005
0.028309,0.177987,0.265401,6.31005
0.0282038,0.178099,0.265509,6.32005
0.0280991,0.178209,0.265616,6.33005
0.0279949,0.178319,0.265723,6.34005
0.027891,0.178429,0.265829,6.35005
0.0277876,0.178538,0.265934,6.36005
0.0276846,0.178646,0.26604,6.37005
0.0275821,0.178754,0.266144,6.38005
0.0274799,0.178862,0.266248,6.39005
0.0273783,0.178969,0.266351,6.40005
0.027277,0.179075,0.266454,6.41005
0.0271762,0.179181,0.266557,6.42005
0.0270758,0.179286,0.266659,6.43005
0.0269758,0.179391,0.26676,6.44005
0.0268762,0.179495,0.266861,6.45005
0.0267771,0.179599,0.266961,6.46005
0.0266784,0.179702,0.267061,6.47005
0.0265801,0.179805,0.26716,6.48005
0.0264823,0.179907,0.267259,6.49005
0.0263849,0.180009,0.267357,6.50005
0.0262878,0.18011,0.267454,6.51005
0.0261913,0.180211,0.267552,6.52005
0.0260951,0.180311,0.267648,6.53005
0.0259993,0.18041,0.267744,6.54005
0.025904,0.18051,0.26784,6.55006
0.0258091,0.180608,0.267935,6.56006
0.0257146,0.180706,0.26803,6.57006
0.0256205,0.180804,0.268124,6.58006
0.0255268,0.180901,0.268218,6.59006
0.0254336,0.180998,0.268311,6.60006
0.0253407,0.181094,0.268403,6.61006
0.0252483,0.18119,0.268496,6.62006
0.0251563,0.181285,0.268587,6.63006
0.0250646,0.18138,0.268678,6.64006
0.0249734,0.181474,0.268769,6.65006
0.0248826,0.181568,0.268859,6.66006
0.0247922,0.181661,0.268949,6.67006
0.0247023,0.181754,0.269038,6.68006
0.0246127,0.181846,0.269127,6.69006
0.0245235,0.181938,0.269215,6.70006
0.0244347,0.18203,0.269303,6.71006
