4.19591e-013,4.60045e-008,1.79363e-008,0.508125,0.491875,0
0.000266752,0.00651439,0.0244597,0.481382,0.487377,0
0.00126242,0.0147147,0.0500333,0.452741,0.481249,0.0003
0.00285991,0.0230576,0.0720905,0.427356,0.474636,0.0006
0.00494528,0.0313554,0.0911566,0.404779,0.467764,0.0009
0.00741813,0.0394774,0.107673,0.384635,0.460796,0.0012
0.0101911,0.0473348,0.122011,0.366608,0.453854,0.0015
0.0131891,0.0548702,0.134486,0.35043,0.447025,0.0018
0.0163478,0.0620486,0.14536,0.335871,0.440372,0.0021
0.0196131,0.068852,0.15486,0.322738,0.433937,0.0024
0.0229396,0.0752741,0.163175,0.310863,0.427748,0.0027
0.0262892,0.0813173,0.170468,0.300102,0.421824,0.003
0.0296309,0.0869899,0.176876,0.290331,0.416173,0.0033
0.0329391,0.0923041,0.182516,0.281441,0.410799,0.0036
0.0361932,0.0972751,0.187491,0.27334,0.405701,0.0039
0.0393769,0.101919,0.191886,0.265944,0.400873,0.0042
0.0424773,0.106254,0.195776,0.259183,0.39631,0.0045
0.0454845,0.110297,0.199224,0.252992,0.392003,0.0048
0.0483912,0.114065,0.202285,0.247317,0.387942,0.0051
0.0511923,0.117576,0.205008,0.242107,0.384117,0.0054
0.0538843,0.120846,0.207432,0.237321,0.380517,0.0057
0.0564653,0.123891,0.209595,0.232918,0.377131,0.006
0.0589346,0.126725,0.211527,0.228864,0.373949,0.0063
0.0612924,0.129363,0.213255,0.225129,0.370961,0.0066
0.0635398,0.131818,0.214802,0.221685,0.368155,0.0069
0.0656786,0.134103,0.216189,0.218507,0.365523,0.0072
0.0677109,0.136229,0.217435,0.215573,0.363053,0.0075
0.0696395,0.138206,0.218554,0.212862,0.360738,0.0078
0.0714673,0.140046,0.219561,0.210358,0.358568,0.0081
0.0731975,0.141757,0.220468,0.208042,0.356535,0.0084
0.0748334,0.143348,0.221285,0.205902,0.354632,0.0087
0.0763785,0.144828,0.222022,0.203922,0.352849,0.009
0.0778363,0.146204,0.222688,0.202091,0.351182,0.0093
0.0792103,0.147482,0.223289,0.200397,0.349622,0.0096
0.0805041,0.14867,0.223831,0.198831,0.348163,0.0099
0.0817213,0.149774,0.224322,0.197383,0.3468,0.0102
0.0828651,0.150799,0.224766,0.196044,0.345526,0.0105
0.0839391,0.15175,0.225167,0.194807,0.344337,0.0108
0.0849465,0.152633,0.225529,0.193664,0.343227,0.0111
0.0858906,0.153452,0.225857,0.192609,0.342191,0.0114
0.0867743,0.15421,0.226153,0.191636,0.341226,0.0117
0.0876008,0.154913,0.226421,0.190739,0.340327,0.012
0.0883729,0.155563,0.226662,0.189913,0.33949,0.0123
0.0890934,0.156164,0.226879,0.189153,0.338711,0.0126
